index,age,birth_country_code,birth_country_name,birth_date,birth_day,contract_expires,current_team_color,current_team_logo,current_team_name,domestic_competition_name,foot,full_name,goals,goals_tagged,height,id,image,market_value,minutes_on_field,name,on_loan,passport_country_codes,passport_country_names,positions,primary_position,primary_position_percent,secondary_position,secondary_position_percent,third_position,third_position_percent,total_matches,weight,xg_shot
7,28,BRA,Brazil,1990-12-19,1990-12-19,2022-06-30,FF0000,https://cdn5.wyscout.com/photos/team/public/243_120x120.png,São Paulo,Serie A,right,Tiago Luis Volpi,0,0,189,113642,https://cdn5.wyscout.com/photos/players/public/52342_100x130.png,3000000,1704,Tiago Volpi,True,['BRA'],['Brazil'],['GK'],GK,100,,0,,0,18,84,0.0
8,27,ARG,Argentina,1992-01-20,1992-01-20,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/1100_120x120.png,Talleres Córdoba,Superliga,right,Sebastián Alberto Palacios,0,0,163,247901,https://cdn5.wyscout.com/photos/players/public/g247901_100x130.png,3000000,651,S. Palacios,True,['ARG'],['Argentina'],"['RWF', 'LWF', 'RW']",RWF,44,LWF,24,RW,15,11,71,0.94
9,22,MEX,Mexico,1997-02-23,1997-02-23,2021-06-30,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Erick Germain Aguirre Tafolla,0,0,172,289389,https://cdn5.wyscout.com/photos/players/public/g289389_100x130.png,3000000,1711,E. Aguirre,False,['MEX'],['Mexico'],"['LW', 'LWF', 'LCMF3']",LW,22,LWF,20,LCMF3,16,29,65,1.34
10,29,PER,Peru,1990-04-07,1990-04-07,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,left,Víctor Yoshimar Yotún Flores,1,1,171,31571,https://cdn5.wyscout.com/photos/players/public/9920_100x130.png,3000000,1390,Y. Yotún,False,['PER'],['Peru'],"['LCMF3', 'LDMF', 'DMF']",LCMF3,36,LDMF,24,DMF,16,18,72,0.85
11,26,COL,Colombia,1992-12-08,1992-12-08,2020-12-31,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Edwin Andrés Cardona Bedoya,6,6,188,74083,https://cdn5.wyscout.com/photos/players/public/35173_100x130.png,3000000,1776,E. Cardona,False,['COL'],['Colombia'],['AMF'],AMF,65,,0,,0,21,84,3.95
12,28,ARG,Argentina,1991-01-06,1991-01-06,2021-06-30,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Hugo Martín Nervo,1,1,183,76410,https://cdn5.wyscout.com/photos/players/public/36514_100x130.png,3000000,3421,H. Nervo,False,['ARG'],['Argentina'],['RCB'],RCB,98,,0,,0,36,84,0.69
13,21,MEX,Mexico,1998-01-30,1998-01-30,2021-06-30,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,left,Jesús Alberto Angulo Uriarte,0,0,175,472505,https://cdn5.wyscout.com/photos/players/public/g472505_100x130.png,3000000,1896,J. Angulo,True,['MEX'],['Mexico'],['LB'],LB,99,,0,,0,22,73,0.07
14,30,PRY,Paraguay,1989-01-26,1989-01-26,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,left,Celso Fabián Ortiz Gamarra,1,1,175,72283,https://cdn5.wyscout.com/photos/players/public/25089_100x130.png,3000000,2747,C. Ortiz,False,['PRY'],['Paraguay'],"['LDMF', 'DMF', 'LCMF']",LDMF,38,DMF,32,LCMF,27,34,70,0.47
15,31,MEX,Mexico,1988-06-25,1988-06-25,2021-12-31,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Miguel Arturo Layún Prado,0,0,180,86684,https://cdn5.wyscout.com/photos/players/public/14858_100x130.png,3000000,1185,M. Layún,False,"['MEX', 'ESP']","['Mexico', 'Spain']",['RB'],RB,86,,0,,0,13,76,0.56
16,32,COL,Colombia,1987-04-20,1987-04-20,,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Avilés Hurtado Herrera,4,4,171,130569,https://cdn5.wyscout.com/photos/players/public/58089_100x130.png,3000000,2386,A. Hurtado,False,"['COL', 'MEX']","['Colombia', 'Mexico']","['LAMF', 'AMF', 'CF']",LAMF,38,AMF,24,CF,13,37,65,3.22
17,24,BRA,Brazil,1994-11-08,1994-11-08,2022-06-30,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,left,Matheus Dória Macedo,3,3,189,227884,https://cdn5.wyscout.com/photos/players/public/78127_100x130.png,3000000,3107,Dória,False,['BRA'],['Brazil'],['LCB'],LCB,98,,0,,0,33,82,2.63
18,25,MEX,Mexico,1994-02-10,1994-02-10,,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,José Javier Abella Fanjul,0,0,175,238676,https://cdn5.wyscout.com/photos/players/public/g238676_100x130.png,3000000,3006,J. Abella,False,['MEX'],['Mexico'],['RB'],RB,98,,0,,0,32,72,0.47
19,26,MEX,Mexico,1992-11-07,1992-11-07,2022-06-30,000000,https://cdn5.wyscout.com/photos/team/public/925_120x120.png,Tigres UANL,Liga MX,right,Jürgen Damm Rascón,0,0,185,235399,https://cdn5.wyscout.com/photos/players/public/g235399_100x130.png,3000000,1127,J. Damm,False,"['MEX', 'DEU']","['Mexico', 'Germany']","['LW', 'RW', 'RAMF']",LW,30,RW,23,RAMF,20,22,79,0.91
20,26,CHL,Chile,1993-08-02,1993-08-02,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,right,Felipe Andrés Mora Aliaga,12,12,170,173734,https://cdn5.wyscout.com/photos/players/public/65085_100x130.png,3000000,2819,F. Mora,False,['CHL'],['Chile'],['CF'],CF,91,,0,,0,36,78,13.72
21,29,URY,Uruguay,1990-03-19,1990-03-19,,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Jonathan Matías Urretaviscaya da Luz,0,0,174,72487,https://cdn5.wyscout.com/photos/players/public/18145_100x130.png,2800000,298,J. Urretaviscaya,False,"['URY', 'ESP']","['Uruguay', 'Spain']","['RW', 'RAMF', 'LW']",RW,48,RAMF,35,LW,10,7,69,0.04
22,28,MEX,Mexico,1991-01-21,1991-01-21,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/925_120x120.png,Tigres UANL,Liga MX,right,Luis Alfonso Rodríguez Alanís,3,3,175,67176,https://cdn5.wyscout.com/photos/players/public/50546_100x130.png,2800000,3943,L. Rodríguez,False,['MEX'],['Mexico'],"['RB', 'RWB']",RB,76,RWB,18,,0,42,73,1.27
23,25,ECU,Ecuador,1994-07-17,1994-07-17,2022-06-30,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,Eduar Ayrton Preciado Garcia,2,2,182,209558,https://cdn5.wyscout.com/photos/players/public/82664_100x130.png,2500000,1301,A. Preciado,False,['ECU'],['Ecuador'],"['LW', 'LAMF']",LW,66,LAMF,14,,0,26,70,2.5
24,28,BOL,Bolivia,1991-04-22,1991-04-22,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,left,Alejandro Saúl Chumacero Bracamonte,2,2,163,24988,https://cdn5.wyscout.com/photos/players/public/31710_100x130.png,2500000,2213,A. Chumacero,False,['BOL'],['Bolivia'],"['RCMF3', 'LCMF3', 'RW']",RCMF3,28,LCMF3,16,RW,16,30,61,0.95
25,30,MEX,Mexico,1988-10-24,1988-10-24,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,right,Antonio Ríos Martínez,2,2,171,44155,https://cdn5.wyscout.com/photos/players/public/35690_100x130.png,2500000,2719,A. Ríos,False,['MEX'],['Mexico'],"['RCMF', 'DMF']",RCMF,47,DMF,33,,0,32,73,1.97
26,25,MEX,Mexico,1993-08-20,1993-08-20,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,left,Javier Alván Salas Salazar,0,0,183,227486,https://cdn5.wyscout.com/photos/players/public/g227486_100x130.png,2500000,1741,J. Salas,False,['MEX'],['Mexico'],"['LCMF', 'DMF', 'RCMF']",LCMF,28,DMF,26,RCMF,14,24,73,0.32
27,27,CRI,Costa Rica,1992-06-26,1992-06-26,2021-06-30,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,left,Joel Nathaniel Campbell Samuels,4,4,178,102896,https://cdn5.wyscout.com/photos/players/public/43759_100x130.png,2500000,1597,J. Campbell,True,['CRI'],['Costa Rica'],['CF'],CF,79,,0,,0,21,71,4.16
28,30,ARG,Argentina,1989-06-11,1989-06-11,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Víctor Emanuel Aguilera,7,7,188,134970,https://cdn5.wyscout.com/photos/players/public/55796_100x130.png,2500000,3480,V. Aguilera,False,['ARG'],['Argentina'],"['LCB', 'LCB3']",LCB,83,LCB3,12,,0,38,76,3.36
29,19,MEX,Mexico,1999-09-22,1999-09-22,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,José Juan Macías Guzmán,11,9,176,490846,https://cdn5.wyscout.com/photos/players/public/g490846_100x130.png,2500000,1458,J. Macías,True,['MEX'],['Mexico'],['CF'],CF,97,,0,,0,21,74,6.51
0,31,COL,Colombia,1988-04-18,1988-04-18,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Oscar Fabián Murillo Murillo,0,0,184,74076,https://cdn5.wyscout.com/photos/players/public/24978_100x130.png,2500000,3076,O. Murillo,False,['COL'],['Colombia'],"['LCB', 'LCB3']",LCB,79,LCB3,14,,0,33,82,1.06
1,29,ECU,Ecuador,1990-06-01,1990-06-01,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Miler Alejandro Bolaños Reascos,9,9,172,42159,https://cdn5.wyscout.com/photos/players/public/32507_100x130.png,2500000,2945,M. Bolaños,False,['ECU'],['Ecuador'],"['CF', 'RW', 'RAMF']",CF,32,RW,21,RAMF,18,34,64,8.6
2,25,ARG,Argentina,1994-01-07,1994-01-07,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Leonel Ariel Miranda,0,0,173,282135,https://cdn5.wyscout.com/photos/players/public/g282135_100x130.png,2500000,192,L. Miranda,True,['ARG'],['Argentina'],"['RCMF', 'RCMF3']",RCMF,88,RCMF3,11,,0,2,70,0.01
3,33,ARG,Argentina,1986-07-26,1986-07-26,,0946e7,https://cdn5.wyscout.com/photos/team/public/326_120x120.png,Leicester City,Premier League,right,José Leonardo Ulloa,8,8,185,58861,https://cdn5.wyscout.com/photos/players/public/2351_100x130.png,2500000,1357,L. Ulloa,False,['ARG'],['Argentina'],['CF'],CF,94,,0,,0,27,89,4.91
4,28,MEX,Mexico,1991-04-03,1991-04-03,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,left,Luis Ricardo Reyes Moreno,0,0,181,281938,https://cdn5.wyscout.com/photos/players/public/g281938_100x130.png,2500000,1423,L. Reyes,False,['MEX'],['Mexico'],"['LB', 'LCB3', 'LB5']",LB,63,LCB3,13,LB5,11,21,66,0.12
5,25,MEX,Mexico,1994-02-08,1994-02-08,,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,left,Ángel Zaldívar Caviedes,7,7,174,294696,https://cdn5.wyscout.com/photos/players/public/g294696_100x130.png,2500000,1680,Á. Zaldívar,True,['MEX'],['Mexico'],['CF'],CF,79,,0,,0,31,68,8.53
6,22,MEX,Mexico,1997-01-03,1997-01-03,2023-06-30,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Carlos Alberto Rodríguez Gómez,1,1,176,450219,https://cdn5.wyscout.com/photos/players/public/g450219_100x130.png,2500000,2200,C. Rodríguez,False,['MEX'],['Mexico'],"['RCMF', 'RDMF']",RCMF,45,RDMF,41,,0,28,66,1.08
7,31,MEX,Mexico,1988-03-14,1988-03-14,,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,José Juan Vázquez Gómez,1,1,166,224323,https://cdn5.wyscout.com/photos/players/public/80291_100x130.png,2500000,3029,J. Vázquez,False,['MEX'],['Mexico'],"['RCMF', 'LCMF']",RCMF,41,LCMF,38,,0,34,64,0.13
8,32,ARG,Argentina,1986-08-10,1986-08-10,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/925_120x120.png,Tigres UANL,Liga MX,right,Nahuel Ignacio Guzmán,0,0,191,48239,https://cdn5.wyscout.com/photos/players/public/26188_100x130.png,2500000,4143,N. Guzmán,False,['ARG'],['Argentina'],['GK'],GK,100,,0,,0,43,96,0.0
9,23,MEX,Mexico,1996-04-22,1996-04-22,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Raúl Manolo Gudiño Vega,0,0,195,289442,https://cdn5.wyscout.com/photos/players/public/g289442_100x130.png,2500000,2588,R. Gudiño,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,27,84,0.0
10,32,ARG,Argentina,1987-07-24,1987-07-24,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,left,Víctor Ignacio Malcorra,2,2,170,57019,https://cdn5.wyscout.com/photos/players/public/26142_100x130.png,2500000,3490,I. Malcorra,False,['ARG'],['Argentina'],"['LCMF', 'LW', 'LB']",LCMF,50,LW,20,LB,13,39,74,3.6
11,26,ARG,Argentina,1993-06-04,1993-06-04,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,both,Juan Manuel Iturbe Arévalo,4,4,172,169093,https://cdn5.wyscout.com/photos/players/public/56167_100x130.png,2500000,1190,J. Iturbe,False,"['ARG', 'PRY']","['Argentina', 'Paraguay']","['LW', 'RW', 'CF']",LW,34,RW,17,CF,17,31,73,1.87
12,32,ARG,Argentina,1987-01-18,1987-01-18,2020-06-30,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Víctor Ismael Sosa,2,2,179,19621,https://cdn5.wyscout.com/photos/players/public/2073_100x130.png,2300000,1161,I. Sosa,False,['ARG'],['Argentina'],"['RW', 'RAMF', 'CF']",RW,23,RAMF,23,CF,21,23,73,2.15
13,32,MEX,Mexico,1987-07-03,1987-07-03,2022-06-30,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Rodolfo Cota Robles,0,0,188,20663,https://cdn5.wyscout.com/photos/players/public/7297_100x130.png,2300000,3523,R. Cota,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,37,84,0.0
14,26,MEX,Mexico,1993-07-17,1993-07-17,,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,right,Jaime Gómez Valencia,1,1,175,267304,https://cdn5.wyscout.com/photos/players/public/g267304_100x130.png,2300000,2855,J. Gómez,False,['MEX'],['Mexico'],"['RCMF', 'RB', 'RCMF3']",RCMF,29,RB,24,RCMF3,24,35,70,1.8
15,26,CHL,Chile,1993-04-18,1993-04-18,2020-05-30,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Ángelo Nicolás Sagal Tapia,4,4,179,193772,https://cdn5.wyscout.com/photos/players/public/76898_100x130.png,2300000,1641,Á. Sagal,False,['CHL'],['Chile'],"['CF', 'RWF', 'RW']",CF,30,RWF,17,RW,13,30,77,4.09
16,26,MEX,Mexico,1993-05-14,1993-05-14,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,José Carlos Van Rankin Galland,1,1,179,234614,https://cdn5.wyscout.com/photos/players/public/g234614_100x130.png,2300000,3162,J. Van Rankin,False,"['MEX', 'NLD']","['Mexico', 'Netherlands']","['RB', 'RB5']",RB,77,RB5,14,,0,33,71,2.1
17,29,URY,Uruguay,1989-09-04,1989-09-04,2021-06-30,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Diego Martín Rodríguez Berrini,0,0,170,91610,https://cdn5.wyscout.com/photos/players/public/35037_100x130.png,2000000,3097,D. Rodríguez,False,"['URY', 'ITA']","['Uruguay', 'Italy']","['LCMF', 'DMF', 'RCMF']",LCMF,33,DMF,25,RCMF,19,35,76,0.18
18,23,PRY,Paraguay,1996-07-26,1996-07-26,2022-12-31,0000FF,https://cdn5.wyscout.com/photos/team/public/106_120x120.png,San Lorenzo,Superliga,right,Adam Bareiro,1,1,184,395013,https://cdn5.wyscout.com/photos/players/public/g395013_100x130.png,2000000,364,A. Bareiro,True,['PRY'],['Paraguay'],['CF'],CF,100,,0,,0,7,84,1.02
19,31,ARG,Argentina,1988-07-08,1988-07-08,2020-06-30,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,left,Santiago García,1,1,191,120690,https://cdn5.wyscout.com/photos/players/public/30352_100x130.png,2000000,2047,S. García,False,"['ARG', 'ESP']","['Argentina', 'Spain']","['LB', 'LCB', 'LCB3']",LB,47,LCB,21,LCB3,12,23,88,1.85
20,31,COL,Colombia,1988-07-11,1988-07-11,,000000,https://cdn5.wyscout.com/photos/team/public/508_120x120.png,Libertad,Division Profesional,right,Alexander Mejía Sabalsa,0,0,178,22688,https://cdn5.wyscout.com/photos/players/public/24986_100x130.png,2000000,1024,A. Mejía,False,['COL'],['Colombia'],"['RDMF', 'RCMF']",RDMF,52,RCMF,25,,0,14,79,0.0
21,32,PRY,Paraguay,1987-04-02,1987-04-02,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,right,Pablo César Aguilar Benítez,4,4,180,14275,https://cdn5.wyscout.com/photos/players/public/2273_100x130.png,2000000,3736,Pablo Aguilar,False,"['PRY', 'MEX']","['Paraguay', 'Mexico']",['RCB'],RCB,95,,0,,0,40,80,3.27
22,32,URY,Uruguay,1987-04-14,1987-04-14,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,right,Martín Cauteruccio Rodríguez,5,5,179,91601,https://cdn5.wyscout.com/photos/players/public/24041_100x130.png,2000000,1826,M. Cauteruccio,False,"['URY', 'ITA']","['Uruguay', 'Italy']",['CF'],CF,91,,0,,0,38,76,4.81
23,25,CHL,Chile,1994-03-07,1994-03-07,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,right,Igor Lichnovsky Osorio,1,1,186,181112,https://cdn5.wyscout.com/photos/players/public/66728_100x130.png,2000000,2759,I. Lichnovsky,False,"['CHL', 'AUT']","['Chile', 'Austria']",['LCB'],LCB,77,,0,,0,36,79,1.69
24,30,MEX,Mexico,1989-05-11,1989-05-11,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,left,Giovani dos Santos Ramírez,0,0,175,19112,https://cdn5.wyscout.com/photos/players/public/3246_100x130.png,2000000,23,G. dos Santos,False,['MEX'],['Mexico'],"['LW', 'AMF']",LW,60,AMF,39,,0,1,74,0.0
25,31,ECU,Ecuador,1988-01-21,1988-01-21,2019-12-31,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,left,Ángel Israel Mena Delgado,14,13,168,23168,https://cdn5.wyscout.com/photos/players/public/12814_100x130.png,2000000,2286,Á. Mena,False,['ECU'],['Ecuador'],"['RW', 'RAMF', 'CF']",RW,55,RAMF,18,CF,13,34,67,6.97
26,30,MEX,Mexico,1989-04-18,1989-04-18,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Fernando Navarro Morán,2,2,165,45638,https://cdn5.wyscout.com/photos/players/public/24267_100x130.png,2000000,3576,F. Navarro,False,['MEX'],['Mexico'],['RB'],RB,93,,0,,0,39,62,2.31
27,29,COL,Colombia,1990-02-20,1990-02-20,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Andrés Felipe Mosquera Guardia,2,2,182,74136,https://cdn5.wyscout.com/photos/players/public/24889_100x130.png,2000000,3231,A. Mosquera,False,['COL'],['Colombia'],['RCB'],RCB,92,,0,,0,34,74,2.94
28,29,COL,Colombia,1990-02-02,1990-02-02,2021-06-30,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,William José Tesillo Gutiérrez,2,2,184,125048,https://cdn5.wyscout.com/photos/players/public/50617_100x130.png,2000000,3633,W. Tesillo,False,['COL'],['Colombia'],"['LB', 'LCB']",LB,52,LCB,43,,0,39,78,2.35
29,24,COL,Colombia,1995-04-04,1995-04-04,2021-06-30,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Yairo Yesid Moreno Berrío,2,2,176,328765,https://cdn5.wyscout.com/photos/players/public/g328765_100x130.png,2000000,1643,Y. Moreno,False,['COL'],['Colombia'],"['LAMF', 'LW']",LAMF,45,LW,41,,0,32,70,4.13
0,21,MEX,Mexico,1997-12-10,1997-12-10,2021-06-30,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Jorge Eduardo Sánchez Ramos,1,1,175,440449,https://cdn5.wyscout.com/photos/players/public/g440449_100x130.png,2000000,3095,J. Sánchez,False,['MEX'],['Mexico'],"['LB', 'RB']",LB,76,RB,14,,0,36,66,0.29
1,33,ARG,Argentina,1986-05-15,1986-05-15,2019-12-31,FF6477,https://cdn5.wyscout.com/photos/team/public/836_120x120.png,Junior,Primera A,right,Matías Ariel Fernández Fernández,3,3,178,10444,https://cdn5.wyscout.com/photos/players/public/3273_100x130.png,2000000,1064,M. Fernández,True,"['ARG', 'CHL']","['Argentina', 'Chile']","['LCMF', 'AMF', 'LCMF3']",LCMF,39,AMF,20,LCMF3,17,16,72,1.34
2,32,CHL,Chile,1986-12-30,1986-12-30,2021-06-30,0000FF,https://cdn5.wyscout.com/photos/team/public/132_120x120.png,Racing Club,Superliga,right,Marcelo Alfonso Díaz Rojas,0,0,167,21754,https://cdn5.wyscout.com/photos/players/public/23427_100x130.png,2000000,14,M. Díaz,False,['CHL'],['Chile'],['DMF'],DMF,100,,0,,0,1,68,0.06
3,30,ESP,Spain,1989-05-01,1989-05-01,,,,,,right,Alejandro Arribas Garrido,0,0,182,111167,https://cdn5.wyscout.com/photos/players/public/48367_100x130.png,2000000,1957,A. Arribas,False,['ESP'],['Spain'],"['RCB', 'LCB']",RCB,74,LCB,16,,0,22,76,0.36
4,25,MEX,Mexico,1994-01-27,1994-01-27,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Fernando Rubén González Pineda,2,2,175,285825,https://cdn5.wyscout.com/photos/players/public/g285825_100x130.png,2000000,3108,R. González,False,['MEX'],['Mexico'],"['RCMF', 'DMF']",RCMF,49,DMF,25,,0,35,71,0.46
5,29,MEX,Mexico,1989-08-25,1989-08-25,2020-01-30,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Hiram Ricardo Mier Alanis,1,1,182,63620,https://cdn5.wyscout.com/photos/players/public/55557_100x130.png,2000000,3438,H. Mier,False,['MEX'],['Mexico'],"['RCB', 'LCB']",RCB,63,LCB,29,,0,36,73,1.25
6,33,CHL,Chile,1986-04-09,1986-04-09,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/467_120x120.png,Universidad Católica,Primera División,right,Edson Raúl Puch Cortés,1,1,168,73463,https://cdn5.wyscout.com/photos/players/public/33774_100x130.png,2000000,524,E. Puch,True,['CHL'],['Chile'],"['LW', 'LWF', 'LAMF']",LW,49,LWF,24,LAMF,16,8,73,1.43
7,27,MEX,Mexico,1991-10-17,1991-10-17,2020-06-30,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,right,Javier Güemez López,1,1,174,136082,https://cdn5.wyscout.com/photos/players/public/g136082_100x130.png,2000000,2422,J. Güemez,False,['MEX'],['Mexico'],"['DMF', 'LCMF', 'RCMF']",DMF,57,LCMF,21,RCMF,12,31,77,0.4
8,29,MEX,Mexico,1989-12-28,1989-12-28,2020-05-31,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Emmanuel García Vaca,0,0,170,136179,https://cdn5.wyscout.com/photos/players/public/81344_100x130.png,2000000,2725,E. García,False,['MEX'],['Mexico'],['LB'],LB,86,,0,,0,32,64,0.45
9,29,PER,Peru,1990-04-23,1990-04-23,,,,,,left,Pedro David Gallese Quiróz,0,0,189,23411,https://cdn5.wyscout.com/photos/players/public/27174_100x130.png,2000000,1229,P. Gallese,False,['PER'],['Peru'],['GK'],GK,100,,0,,0,13,77,0.0
10,27,URY,Uruguay,1992-04-10,1992-04-10,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,José Ignacio Rivero Segade,1,1,166,247438,https://cdn5.wyscout.com/photos/players/public/g247438_100x130.png,2000000,3088,J. Rivero,False,['URY'],['Uruguay'],"['RCMF', 'RW', 'RB']",RCMF,23,RW,21,RB,18,35,60,2.29
