,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
698,2557,10769320,020,SOUTH,VICTORIA TO 54TH AVE,SB54,49.2844,-123.11245,04:46:45 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
699,2558,10765552,010,SOUTH,GRANVILLE,SB1,49.264233,-123.138533,04:46:22 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
700,2559,10763814,008,EAST,FRASER,EB1,49.261867,-123.089133,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
701,2560,10765399,010,NORTH,DOWNTOWN,NB1,49.279717,-123.122317,04:46:23 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
702,2562,10760917,003,SOUTH,MAIN-MARINE DR STN,SB2,49.2662,-123.100867,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
703,2564,10763817,008,EAST,FRASER,EB1,49.262817,-123.097883,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
704,2568,10769219,020,NORTH,DOWNTOWN,NB1,49.250667,-123.065017,04:46:28 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
705,2569,10763982,008,WEST,DOWNTOWN,WB1,49.246167,-123.0902,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
706,2570,10760922,003,SOUTH,MAIN-MARINE DR STN,SB2,49.212083,-123.110533,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
707,2571,10763797,008,EAST,FRASER,EB1,49.278733,-123.09975,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
708,2573,10765435,010,NORTH,DOWNTOWN,NB1,49.223083,-123.139967,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
709,2574,10760798,003,NORTH,DOWNTOWN,NB1STN,49.233383,-123.101517,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
710,3309,10813377,791,EAST,HANEY PLACE,E1,49.229217,-122.851667,04:46:45 pm,{'Href': 'https://nb.translink.ca/geodata/791.kmz'}
711,3310,10787338,156,WEST,LOUGHEED STN,WB1,49.263567,-122.86935,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
712,3315,10791417,188,WEST,COQ CTRL STN,WB2,49.279833,-122.794117,04:45:42 pm,{'Href': 'https://nb.translink.ca/geodata/188.kmz'}
713,3318,10787895,160,EAST,PT COQ STN,EB1,49.275617,-122.798317,04:45:45 pm,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
714,3321,10813409,791,EAST,HANEY PLACE,E1,49.221333,-122.659633,04:46:13 pm,{'Href': 'https://nb.translink.ca/geodata/791.kmz'}
715,3322,10786935,153,WEST,BRAID STN,WB1,49.250883,-122.846567,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/153.kmz'}
716,3325,10786691,152,WEST,LOUGHEED STN VIA CHILKO,WB1CHI,49.248983,-122.853583,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/152.kmz'}
717,3326,10787299,156,EAST,BRAID STN,EB1,49.256367,-122.8928,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
718,3328,10790130,183,EAST,COQ CTRL STN,EB1,49.27785,-122.845783,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/183.kmz'}
719,3332,10789619,180,NORTH,MOODY CTR STN,NB1,49.255567,-122.892967,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/180.kmz'}
720,3333,10787684,159,EAST,COQ CTRL STN,EB1A,49.236033,-122.7772,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
721,3341,10787894,160,EAST,PT COQ STN,EB1,49.279717,-122.827083,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
722,3343,10786937,153,WEST,BRAID STN,WB1,49.275567,-122.798367,04:41:32 pm,{'Href': 'https://nb.translink.ca/geodata/153.kmz'}
723,3344,10789664,180,SOUTH,LOUGHEED STN,SB1,49.2777,-122.8462,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/180.kmz'}
724,3347,10790184,183,WEST,MOODY CTR STN,WB1,49.280183,-122.793617,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/183.kmz'}
725,3349,10787700,159,EAST,COQ CTRL STN,EB1A,49.226367,-122.824517,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
726,3350,10791346,188,EAST,PT COQ STN,EB2,49.254967,-122.78265,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/188.kmz'}
727,3352,10790186,183,WEST,MOODY CTR STN,WB1,49.299083,-122.819083,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/183.kmz'}
728,3353,10787893,160,EAST,PT COQ STN,EB1,49.2777,-122.8462,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
729,3355,10786936,153,WEST,BRAID STN,WB1,49.274867,-122.798767,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/153.kmz'}
730,3356,10791648,189,SOUTH,COQ CTRL STN,SB2,49.282117,-122.786433,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/189.kmz'}
731,3357,10787330,156,WEST,LOUGHEED STN,WB1,49.233067,-122.882417,04:45:44 pm,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
732,7292,10802414,342,EAST,LANGELY CTR,EB1,49.13325,-122.842233,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
733,7328,10800370,323,NORTH,SURREY CTRL STN,NB1L,49.1335,-122.841467,04:47:02 pm,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
734,7354,10798804,319,SOUTH,NEWTON EXCH,SB6,49.170133,-122.890317,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
735,7375,10798830,319,SOUTH,NEWTON EXCH,SB6,49.204017,-122.87545,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
736,7390,10800398,323,NORTH,SURREY CTRL STN,NB1L,49.191717,-122.8665,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
737,7401,10799401,320,EAST,LANGLEY CTR,EB1,49.171467,-122.8013,04:45:55 pm,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
738,7406,10804587,388,EAST,CARVOLTH EXCH,EB1,49.162733,-122.840433,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/388.kmz'}
739,7417,10808722,501,SOUTH,LANGLEY CTR,SB1,49.122217,-122.668617,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
740,7426,10799899,321,SOUTH,WHITE ROCK CTR,S9DB7,49.03105,-122.805617,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
741,7436,10802391,342,EAST,LANGELY CTR,EB1,49.104367,-122.672317,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
742,7447,10799763,321,NORTH,SURREY CTRL STN,N8LD7,49.177767,-122.845533,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
743,7450,10800929,325,NORTH,SURREY CTRL STN,NB1L,49.166917,-122.834533,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/325.kmz'}
744,7452,10798218,312,SOUTH,SCOTTSDALE,SB1,49.1339,-122.908617,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/312.kmz'}
745,7453,10827121,502,EAST,LANGLEY CTR,EB7,49.189683,-122.847683,04:46:05 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
746,7454,10799851,321,SOUTH,WHITE ROCK CTR,S9DB7,0.0,0.0,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
747,7455,10804459,375,SOUTH,WHITE ROCK S.,SB1,49.191433,-122.803333,04:46:33 pm,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
748,7456,10803741,364,EAST,LANGLEY CTR,EB1,49.118733,-122.724933,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
749,7458,10827193,502,WEST,SURREY CTRL STN,WB7,49.106383,-122.65415,04:44:16 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
750,7461,10827126,502,EAST,LANGLEY CTR,EB7,49.14275,-122.745033,04:46:45 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
751,7462,10798883,319,SOUTH,NEWTON EXCH,SB6,49.162517,-122.890483,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
752,7464,10799749,321,NORTH,SURREY CTRL STN,N8LD7,49.115983,-122.84465,04:45:41 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
753,7465,10812105,640,SOUTH,LADNER EXCH VIA INDUSTRIAL,SB3,49.14335,-123.001667,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/640.kmz'}
754,7467,10798536,316,SOUTH,SCOTTSDALE,SB1A,49.188817,-122.849133,04:42:39 pm,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
755,7468,10802623,345,SOUTH,WHITE ROCK CTR,SB1B7,49.107917,-122.801083,04:46:07 pm,{'Href': 'https://nb.translink.ca/geodata/345.kmz'}
756,7471,10798751,319,NORTH,SCOTT RD STN,NB1,49.173467,-122.890067,04:46:28 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
757,7472,10799788,321,NORTH,SURREY CTRL STN,N8LD7,49.13325,-122.841933,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
758,7473,10804608,388,WEST,22ND ST STN,WB1,49.1758,-122.7566,04:46:05 pm,{'Href': 'https://nb.translink.ca/geodata/388.kmz'}
759,7475,10802592,345,NORTH,KING GEORGE STN,NB1B7,49.11965,-122.800867,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/345.kmz'}
760,7476,10799831,321,SOUTH,WHITE ROCK CTR,S9DB7,49.080833,-122.820867,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
761,7477,10798729,319,NORTH,SCOTT RD STN,NB1,49.143167,-122.8903,04:46:11 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
762,7478,10809596,531,NORTH,WILLOWBROOK,NB1,0.0,0.0,04:45:54 pm,{'Href': 'https://nb.translink.ca/geodata/531.kmz'}
763,7479,10802441,342,WEST,NEWTON EXCH,WB1,49.11635,-122.823283,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
764,7480,10808664,501,NORTH,SURREY CTRL STN,NB1,49.160283,-122.660183,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
765,7482,10827147,502,WEST,SURREY CTRL STN,WB7,49.180633,-122.843167,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
766,7483,10800759,324,SOUTH,NEWTON EXCH,SB1,49.188817,-122.8492,04:46:35 pm,{'Href': 'https://nb.translink.ca/geodata/324.kmz'}
767,7484,10809623,531,SOUTH,WHITE ROCK CTR,SB1,49.045667,-122.71055,04:46:48 pm,{'Href': 'https://nb.translink.ca/geodata/531.kmz'}
768,7486,10804586,388,EAST,CARVOLTH EXCH,EB1,49.19615,-122.946967,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/388.kmz'}
769,7488,10827182,502,WEST,SURREY CTRL STN,WB7,49.114617,-122.681217,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
770,7489,10801622,337,EAST,FRASER HTS,EB2,49.191433,-122.802983,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/337.kmz'}
771,7490,10808720,501,SOUTH,LANGLEY CTR,SB1,49.176983,-122.673583,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
772,7491,10798882,319,SOUTH,NEWTON EXCH,SB6,49.198067,-122.883817,04:46:27 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
773,7492,10809624,531,SOUTH,WHITE ROCK CTR,SB1,49.118267,-122.674683,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/531.kmz'}
774,7493,10802221,341,NORTH,GUILDFORD,NB1E,49.13325,-122.8421,04:46:08 pm,{'Href': 'https://nb.translink.ca/geodata/341.kmz'}
775,7504,10802593,345,NORTH,KING GEORGE STN,NB1B7,49.032667,-122.801117,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/345.kmz'}
776,80701,11154244,250,WEST,HORSESHOE BAY,WB1,49.304833,-123.145217,04:46:13 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
777,80702,11154157,250,EAST,VANCOUVER,EB2,49.279467,-123.113067,04:46:15 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
778,80703,11154445,255,EAST,CAPILANO UNIVERSITY - VIA LYNN VALLEY,EB1B,49.320533,-123.0817,04:47:44 pm,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
779,80706,11154505,255,WEST,DUNDARAVE - TO 25TH & MARINE,WB1AB,49.323967,-123.121017,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
780,80901,11154180,250,EAST,VANCOUVER,EB1,49.349117,-123.266867,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
781,80903,11154533,255,WEST,DUNDARAVE - TO 25TH & MARINE,WB1AB,49.336833,-123.038717,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
782,80904,11154357,253,EAST,VANCOUVER,EB1,49.328617,-123.159533,04:46:55 pm,{'Href': 'https://nb.translink.ca/geodata/253.kmz'}
783,80906,11154260,250,WEST,HORSESHOE BAY,WB1,49.369567,-123.276167,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
784,80907,11154388,253,WEST,CAULFEILD,WB1,49.28235,-123.117933,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/253.kmz'}
785,80908,11154534,255,WEST,DUNDARAVE - TO 25TH & MARINE,WB1AB,49.31995,-123.070933,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
786,80909,11154283,250,WEST,HORSESHOE BAY,WB1,49.35155,-123.26605,04:47:51 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
787,8106,10828096,145,SOUTH,PRODUCTION STN,SB1,49.281083,-122.928583,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
788,8107,10784827,143,EAST,BURQUITLAM STN,EB1N,49.278433,-122.912567,04:43:45 pm,{'Href': 'https://nb.translink.ca/geodata/143.kmz'}
789,8109,10828099,145,SOUTH,PRODUCTION STN,SB1,49.278467,-122.912333,04:46:37 pm,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
790,8110,10828095,145,SOUTH,PRODUCTION STN,SB1,49.255433,-122.912383,04:46:08 pm,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
791,8111,10784865,143,WEST,SFU,WB1N,49.2716,-122.923667,04:46:39 pm,{'Href': 'https://nb.translink.ca/geodata/143.kmz'}
792,8115,10812381,701,WEST,COQ CTRL STN,WB1MRB,49.26665,-122.77425,04:45:33 pm,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
793,8119,10797359,257,EAST,VANCOUVER,E1,49.319833,-123.134517,04:45:42 pm,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
794,81203,11154295,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.282383,-123.117983,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
795,81205,11154161,250,EAST,VANCOUVER,EB2,49.319333,-123.134983,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
796,81208,11154416,254,NORTH,BRITISH PROPERTIES,NB2,49.3528,-123.130667,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/254.kmz'}
797,81209,11154282,250,WEST,HORSESHOE BAY,WB1,49.328017,-123.154967,04:46:45 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
798,8121,10777835,099,EAST,COMM'L-BDWAY STN,E1,49.2624,-123.0792,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
799,81210,11154172,250,EAST,VANCOUVER,EB2,49.286683,-123.124633,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
800,81212,11154294,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.279033,-123.112783,04:44:11 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
801,81213,11154380,253,WEST,CAULFEILD,WB1,49.341833,-123.16795,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/253.kmz'}
802,81214,11154413,254,NORTH,BRITISH PROPERTIES,NB1,49.279733,-123.1119,04:42:24 pm,{'Href': 'https://nb.translink.ca/geodata/254.kmz'}
803,81216,11154420,254,NORTH,BRITISH PROPERTIES,NB1,49.327017,-123.138533,04:45:59 pm,{'Href': 'https://nb.translink.ca/geodata/254.kmz'}
804,81217,11154188,250,EAST,VANCOUVER,EB1,49.327783,-123.153717,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
805,8123,10777723,099,EAST,COMM'L-BDWAY STN,E1,49.263567,-123.137233,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
806,8124,10774297,044,WEST,UBC,W1,49.2809,-123.12645,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
807,8126,10777727,099,EAST,COMM'L-BDWAY STN,E1,49.2636,-123.19185,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
808,8127,10776165,095,EAST,SFU B-LINE,E2A,49.281367,-123.100317,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
809,8128,10774242,044,EAST,DOWNTOWN,E1,49.268367,-123.167567,04:46:33 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
810,8130,10778095,099,WEST,UBC B-LINE,W1,49.263183,-123.113733,04:46:04 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
811,8131,10776454,095,WEST,BURRARD STN B-LINE,W1,49.2754,-122.9122,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
812,8133,10776456,095,WEST,BURRARD STN B-LINE,W1,49.281167,-123.057733,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
813,8134,10778097,099,WEST,UBC B-LINE,W1,49.2624,-123.07885,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
814,8135,10777724,099,EAST,COMM'L-BDWAY STN,E1,49.263633,-123.141767,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
815,8136,10777832,099,EAST,COMM'L-BDWAY STN,E1,49.262383,-123.0758,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
816,8137,10777728,099,EAST,COMM'L-BDWAY STN,E1,49.26355,-123.1895,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
817,8138,10776277,095,EAST,SFU B-LINE,E8TL,49.27465,-122.93845,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
818,8140,10797432,257,WEST,HORSESHOE BAY,W1,49.343933,-123.171433,04:46:22 pm,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
819,8141,10778092,099,WEST,UBC B-LINE,W1,49.26385,-123.1545,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
820,8143,10774271,044,WEST,UBC,W1,49.268617,-123.1866,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
821,8146,10778093,099,WEST,UBC B-LINE,W1,49.26355,-123.135617,04:46:48 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
822,8148,10774248,044,EAST,DOWNTOWN,E1,49.286433,-123.118067,04:46:38 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
823,8149,10797430,257,WEST,HORSESHOE BAY,W1,49.280733,-123.111933,04:37:46 pm,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
824,8152,10777726,099,EAST,TO BOUNDARY B-LINE,E8FL2,49.26405,-123.166917,04:46:34 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
825,8153,10777830,099,EAST,COMM'L-BDWAY STN,E1,49.2629,-123.067683,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
826,8154,10778098,099,WEST,UBC B-LINE,W1,49.263233,-123.068517,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
827,8155,10776214,095,EAST,SFU B-LINE,E2A,49.285417,-123.119633,04:46:11 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
828,9208,10787527,157,WEST,LOUGHEED STN,WB1,49.262383,-122.889,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/157.kmz'}
829,9211,10809830,555,EAST,PORT MANN EXP/CARVOLTH EXCH,EB1,49.2317,-122.856767,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/555.kmz'}
830,9215,10802770,351,SOUTH,CRESCENT BEACH,SB1,49.091,-122.875717,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
831,9216,10811152,603,NORTH,S. DELTA EXCH,NB2,49.024683,-123.089933,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/603.kmz'}
832,9221,10811137,602,SOUTH,TSAWW. HTS,SB1,49.0247,-123.069533,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/602.kmz'}
833,9222,10798154,311,SOUTH,SCOTTSDALE,SB1,49.192433,-123.124467,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/311.kmz'}
834,9227,10802771,351,SOUTH,CRESCENT BEACH,SB1,49.1953,-123.127017,04:46:11 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
835,9228,10802777,351,SOUTH,CRESCENT BEACH,SB1,49.030267,-122.812217,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
836,9231,10802814,351,SOUTH,CRESCENT BEACH,SB1,49.118283,-123.0713,04:45:46 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
837,9239,10811183,604,SOUTH,ENGLISH BLUFF,SB1,49.194933,-123.126733,04:46:32 pm,{'Href': 'https://nb.translink.ca/geodata/604.kmz'}
838,9242,10811195,606,EAST,LADNER RING,EB1,49.088483,-123.094983,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/606.kmz'}
839,9244,10810841,601,NORTH,BRIDGEPORT STN,NB1,49.189933,-123.11265,04:45:42 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
840,9247,10803125,354,SOUTH,WHITE ROCK SOUTH,SB1,49.195433,-123.12675,04:41:43 pm,{'Href': 'https://nb.translink.ca/geodata/354.kmz'}
841,9250,10809832,555,EAST,PORT MANN EXP/CARVOLTH EXCH,EB1,49.248067,-122.894983,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/555.kmz'}
842,9251,10802772,351,SOUTH,CRESCENT BEACH,SB1,49.194983,-123.1266,04:44:11 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
843,9254,10810838,601,NORTH,BRIDGEPORT STN,NB1,49.01395,-123.079683,04:47:16 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
844,9255,10811161,603,SOUTH,BEACH GROVE,SB1,49.102833,-123.057517,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/603.kmz'}
845,9259,10824868,301,WEST,BRIGHOUSE STN,WB2N,49.1696,-122.994383,04:45:39 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
846,9260,10824822,301,EAST,NEWTON EXCH,EB2N,49.1687,-122.975433,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
847,9266,10798153,311,SOUTH,SCOTTSDALE,SB1,49.089433,-122.961233,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/311.kmz'}
848,9272,10810928,601,SOUTH,SOUTH DELTA,SB1,49.006517,-123.074117,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
849,9275,10803109,352,SOUTH,OCEAN PARK,SB1,49.1913,-123.124517,04:46:34 pm,{'Href': 'https://nb.translink.ca/geodata/352.kmz'}
850,9276,10802807,351,SOUTH,CRESCENT BEACH,SB1,49.1858,-123.10965,04:46:03 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
851,9277,10802768,351,SOUTH,CRESCENT BEACH,SB1,49.037817,-122.801217,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
852,9280,10802728,351,NORTH,BRIDGEPORT STN,NB1,49.179583,-123.100017,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
853,9282,10803108,352,SOUTH,OCEAN PARK,SB1,49.195,-123.126867,04:42:05 pm,{'Href': 'https://nb.translink.ca/geodata/352.kmz'}
854,9284,10802699,351,NORTH,BRIDGEPORT STN,NB1,49.065567,-122.818317,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
855,9401,10781629,116,WEST,METROTOWN STN,WB1,49.218783,-123.005,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/116.kmz'}
856,9402,10784649,136,WEST,BRENTWOOD STN,WB1,49.269433,-122.945767,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/136.kmz'}
857,9403,10787079,155,EAST,BRAID STN,EB1,49.201483,-122.946867,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/155.kmz'}
858,9404,10869126,100,EAST,22ND ST STN,EB1,49.211017,-123.074967,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
859,9406,10869353,100,WEST,MARPOLE VIA TRAPP,WB4-71,49.212433,-123.1072,04:46:18 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
860,9407,10782473,123,WEST,BRENTWOOD STN,WB1,49.20075,-122.91295,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
861,9408,10801979,340,EAST,SCOTTSDALE,EB1,49.1994,-122.95025,04:46:27 pm,{'Href': 'https://nb.translink.ca/geodata/340.kmz'}
862,9410,10787078,155,EAST,BRAID STN,EB1,49.224183,-122.898683,04:46:46 pm,{'Href': 'https://nb.translink.ca/geodata/155.kmz'}
863,9411,10869244,100,WEST,MARPOLE VIA TRAPP,WB4-71,49.2058,-122.9695,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
864,9412,10779268,101,EAST,LOUGHEED STN,EB1,49.1997,-122.94945,04:46:14 pm,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
865,9413,10869169,100,EAST,22ND ST STN VIA TRAPP,EB1TR,49.208033,-123.030283,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
866,9414,10781930,119,WEST,METROTOWN STN,WB119,49.220883,-122.975883,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
867,9417,10779326,101,WEST,22ND ST STN,WB1,49.250233,-122.910783,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
868,9418,10781347,112,WEST,EDMONDS STN,WB1,49.214483,-122.939267,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
869,9419,10869181,100,EAST,22ND ST STN,EB1,49.207167,-122.993133,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
870,9420,10784942,144,NORTH,SFU,NB1,49.229317,-122.966483,04:47:23 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
